bow	1.0	[1, 0, 0]
box	-0.5	[1, 0, 3]
boyfriend	1.0	[1, 0, 0]
brand	-1.0	[0, 0, 1]
bread	-1.0	[0, 0, 2]
break	-0.875	[1, 0, 15]
breakfast	1.0	[2, 0, 0]
breathtake	1.0	[1, 0, 0]
bridge	-1.0	[0, 0, 2]
brief	-1.0	[0, 0, 1]
briefly	1.0	[1, 0, 0]
brilliant	-1.0	[0, 0, 1]
bring	-0.4117647058823529	[5, 0, 12]
broken	-0.6	[1, 0, 4]
brought	-1.0	[0, 0, 1]
browser	-1.0	[0, 0, 1]
bruise	-1.0	[0, 0, 2]
brutal	-1.0	[0, 0, 1]
bubbly	-1.0	[0, 0, 1]
buck	-1.0	[0, 0, 1]
bud	-1.0	[0, 0, 2]
budget	-0.5	[1, 0, 3]
bueno	-1.0	[0, 0, 1]
building	-1.0	[0, 0, 1]
bummer	-1.0	[0, 0, 1]
bump	-1.0	[0, 0, 5]
bumpy	-1.0	[0, 0, 1]
bunch	-0.3333333333333333	[1, 0, 2]
bus	-0.92	[1, 0, 24]
business	-0.8181818181818182	[3, 0, 30]
buss	-1.0	[0, 0, 2]
bust	-1.0	[0, 0, 1]
busy	0.0	[2, 0, 2]
butter	1.0	[1, 0, 0]
button	-1.0	[0, 0, 1]
buy	-0.875	[2, 0, 30]
bypass	-1.0	[0, 0, 1]
c	-1.0	[0, 0, 2]
c33	-1.0	[0, 0, 2]
ca	-1.0	[0, 0, 1]
cab	-1.0	[0, 0, 1]
cabin	-0.38461538461538464	[8, 0, 18]
cabinbag	-1.0	[0, 0, 1]
cafe	1.0	[1, 0, 0]
cafeteria	-1.0	[0, 0, 1]
calling	1.0	[1, 0, 0]
callous	1.0	[1, 0, 0]
calm	0.5	[3, 0, 1]
camcel	1.0	[1, 0, 0]
camper	-1.0	[0, 0, 1]
canadian	-1.0	[0, 0, 3]
canarian	-1.0	[0, 0, 1]
cancel	-0.7407407407407407	[7, 0, 47]
cancelation	-1.0	[0, 0, 2]
canceld	-1.0	[0, 0, 1]
cancellation	-1.0	[0, 0, 7]
cancelltion	-1.0	[0, 0, 1]
candor	1.0	[1, 0, 0]
cane	0.0	[1, 0, 1]
capacity	-1.0	[0, 0, 1]
capital	-1.0	[0, 0, 1]
captain	-0.3333333333333333	[1, 0, 2]
car	-1.0	[0, 0, 5]
card	-1.0	[0, 0, 7]
cardboard	-1.0	[0, 0, 1]
cardinal	-1.0	[0, 0, 1]
care	0.05263157894736842	[10, 0, 9]
careless	-1.0	[0, 0, 1]
caring	-1.0	[0, 0, 1]
carousel	-1.0	[0, 0, 2]
carrier	-1.0	[0, 0, 6]
carry	-0.6	[4, 0, 16]
carryon	-1.0	[0, 0, 7]
cart	-1.0	[0, 0, 2]
cascade	-1.0	[0, 0, 1]
case	-0.5555555555555556	[2, 0, 7]
cast	-1.0	[0, 0, 1]
cat	-1.0	[0, 0, 1]
catch	-0.5	[1, 0, 3]
catering	-1.0	[0, 0, 1]
cause	-0.6129032258064516	[6, 0, 25]
cebine	-1.0	[0, 0, 1]
ceiling	-1.0	[0, 0, 1]
cellphone	-1.0	[0, 0, 1]
center	-1.0	[0, 0, 8]
centre	-1.0	[0, 0, 1]
certain	0.0	[2, 0, 2]
certainly	-1.0	[0, 0, 1]
certificate	-1.0	[0, 0, 2]
chain	-1.0	[0, 0, 1]
chair	-1.0	[0, 0, 4]
challenge	-1.0	[0, 0, 1]
challenging	-1.0	[0, 0, 1]
chance	-1.0	[0, 0, 4]
change	-0.6428571428571429	[15, 0, 69]
chaos	-1.0	[0, 0, 5]
chaotic	-1.0	[0, 0, 4]
charcuterie	-1.0	[0, 0, 1]
charge	-0.8888888888888888	[2, 0, 34]
charming	1.0	[1, 0, 0]
chart	-1.0	[0, 0, 1]
chat	-1.0	[0, 0, 1]
chatbox	-1.0	[0, 0, 1]
chcoose	-1.0	[0, 0, 1]
cheap	-0.42857142857142855	[2, 0, 5]
check	-0.6261682242990654	[40, 0, 174]
checked	-1.0	[0, 0, 1]
checkin	-0.6888888888888889	[7, 0, 38]
checkinbaggage	0.0	[1, 0, 1]
checkinboarding	-1.0	[0, 0, 1]
checking	-1.0	[0, 0, 1]
cheerful	1.0	[1, 0, 0]
cheery	1.0	[1, 0, 0]
cheese	-0.6	[1, 0, 4]
cherry	-1.0	[0, 0, 1]
child	-0.29411764705882354	[6, 0, 11]
chin	-1.0	[0, 0, 1]
chocolate	-1.0	[0, 0, 1]
choice	-1.0	[0, 0, 9]
choose	-0.2	[6, 0, 9]
chore	-1.0	[0, 0, 1]
cince	-1.0	[0, 0, 1]
circumstance	1.0	[1, 0, 0]
citizen	-1.0	[0, 0, 1]
citizenship	-1.0	[0, 0, 1]
city	-1.0	[0, 0, 1]
claim	-0.8181818181818182	[1, 0, 10]
clarify	-1.0	[0, 0, 1]
clarity	-1.0	[0, 0, 1]
class	-0.660377358490566	[9, 0, 44]
claustrophobic	-1.0	[0, 0, 2]
clean	0.6190476190476191	[17, 0, 4]
cleaning	-1.0	[0, 0, 1]
cleanliness	1.0	[1, 0, 0]
cleanup	1.0	[1, 0, 0]
cleanupif	1.0	[1, 0, 0]
clear	0.5238095238095238	[16, 0, 5]
clerk	-1.0	[0, 0, 1]
climb	-0.3333333333333333	[1, 0, 2]
clog	-1.0	[0, 0, 1]
close	-0.7391304347826086	[3, 0, 20]
closing	-1.0	[0, 0, 1]
clothe	-1.0	[0, 0, 4]
clothing	-1.0	[0, 0, 1]
club	-1.0	[0, 0, 1]
clue	-1.0	[0, 0, 1]
clueless	-1.0	[0, 0, 1]
cm	-1.0	[0, 0, 1]
coach	-1.0	[0, 0, 5]
coat	-1.0	[0, 0, 4]
code	-1.0	[0, 0, 4]
coffee	-1.0	[0, 0, 3]
cog	-1.0	[0, 0, 7]
coincidence	-1.0	[0, 0, 1]
cold	-0.6363636363636364	[2, 0, 9]
colleague	-1.0	[0, 0, 2]
collect	-0.3333333333333333	[1, 0, 2]
combine	-1.0	[0, 0, 3]
come	-0.5789473684210527	[8, 0, 30]
comfort	0.14285714285714285	[4, 0, 3]
comfortable	0.08108108108108109	[20, 0, 17]
comfortably	-1.0	[0, 0, 1]
comforting	1.0	[1, 0, 0]
comfortthat	-1.0	[0, 0, 1]
comfy	1.0	[3, 0, 0]
comic	-1.0	[0, 0, 1]
commend	1.0	[1, 0, 0]
comment	-0.7	[1, 1, 8]
commit	-1.0	[0, 0, 1]
commuicate	-1.0	[0, 0, 1]
communicate	-0.36	[8, 0, 17]
communication	-0.6	[7, 0, 28]
companion	-1.0	[0, 0, 2]
company	-0.7333333333333333	[2, 0, 13]
comparable	-1.0	[0, 0, 1]
compare	0.0	[1, 0, 1]
comparison	0.0	[1, 0, 1]
compassionate	1.0	[1, 0, 0]
compensate	0.0	[1, 0, 1]
compensation	-1.0	[0, 0, 4]
compete	-1.0	[0, 0, 2]
competent	1.0	[1, 0, 0]
competitive	0.0	[1, 0, 1]
complain	-1.0	[0, 0, 1]
complaint	-0.7142857142857143	[1, 0, 6]
complementary	-1.0	[0, 0, 3]
complete	-0.7142857142857143	[1, 0, 6]
complex	-1.0	[0, 0, 1]
compliance	-1.0	[0, 0, 2]
complicate	-1.0	[0, 0, 2]
complicated	-1.0	[0, 0, 2]
complication	0.0	[1, 0, 1]
complimentary	-0.5294117647058824	[4, 0, 13]
component	-1.0	[0, 0, 1]
comprehend	-1.0	[0, 0, 1]
compressed	1.0	[1, 0, 0]
concern	-1.0	[0, 0, 6]
concession	-1.0	[0, 0, 1]
concord	-1.0	[0, 0, 1]
concourse	-1.0	[0, 0, 1]
condition	0.25	[5, 0, 3]
conditioning	-1.0	[0, 0, 1]
conducive	1.0	[1, 0, 0]
confidence	0.0	[1, 0, 1]
configuration	-1.0	[0, 0, 1]
confirm	-1.0	[0, 0, 2]
confirmation	-1.0	[0, 0, 5]
conflict	-1.0	[0, 0, 1]
conflicted	-1.0	[0, 0, 1]
conforting	1.0	[1, 0, 0]
confound	-1.0	[0, 0, 1]
confuse	-1.0	[0, 0, 5]
confused	-1.0	[0, 0, 2]
confusing	-1.0	[0, 0, 6]
confusion	-1.0	[0, 0, 7]
congenial	1.0	[1, 0, 0]
congested	-1.0	[0, 0, 1]
congestion	-1.0	[0, 0, 1]
congratulation	1.0	[1, 0, 0]
connect	-0.5510204081632653	[11, 0, 38]
connection	-0.9	[1, 0, 19]
connectionflight	-1.0	[0, 0, 1]
connective	-1.0	[0, 0, 1]
connectivity	-1.0	[0, 0, 1]
conscientiousness	1.0	[1, 0, 0]
consequence	1.0	[1, 0, 0]
consider	-0.3333333333333333	[4, 0, 8]
considerate	1.0	[1, 0, 0]
consistently	1.0	[1, 0, 0]
console	-1.0	[0, 0, 2]
consolidate	-1.0	[0, 0, 1]
constantly	-1.0	[0, 0, 4]
consume	-1.0	[0, 0, 1]
consumption	-1.0	[0, 0, 1]
contact	-0.4	[6, 0, 14]
contain	-1.0	[0, 0, 3]
content	0.0	[1, 0, 1]
contingency	1.0	[1, 0, 0]
continue	1.0	[3, 0, 0]
continuously	-1.0	[0, 0, 1]
contract	-1.0	[0, 0, 1]
contradict	-1.0	[0, 0, 2]
contrast	1.0	[1, 0, 0]
contribute	1.0	[4, 0, 0]
control	-0.4666666666666667	[8, 0, 22]
convenient	1.0	[1, 0, 0]
conversation	-1.0	[0, 0, 2]
convince	-1.0	[0, 0, 1]
cook	-1.0	[0, 0, 1]
cookie	-1.0	[0, 0, 2]
cool	-1.0	[0, 0, 3]
cooler	-1.0	[0, 0, 1]
cooperation	-1.0	[0, 0, 1]
coordinate	-1.0	[0, 0, 1]
copy	-1.0	[0, 0, 3]
corona	1.0	[1, 0, 0]
correct	-0.42857142857142855	[2, 0, 5]
corrective	-1.0	[0, 0, 1]
correctly	-1.0	[0, 0, 1]
corridor	-1.0	[0, 0, 3]
cost	-0.92	[1, 0, 24]
costumer	-1.0	[0, 0, 1]
cough	-1.0	[0, 0, 4]
coughinghacke	-1.0	[0, 0, 2]
couli	-1.0	[0, 0, 1]
coulis	-1.0	[0, 0, 1]
count	-0.3333333333333333	[1, 0, 2]
counter	-0.8571428571428571	[1, 0, 13]
counterpart	-1.0	[0, 0, 1]
country	-1.0	[0, 0, 3]
couple	-0.5	[1, 0, 3]
course	-1.0	[0, 0, 3]
courteous	0.6	[8, 0, 2]
courtesy	0.3333333333333333	[2, 0, 1]
cover	0.0	[3, 0, 3]
covered	-1.0	[0, 0, 1]
covering	-1.0	[0, 0, 1]
covid	-0.4375	[9, 0, 23]
covid19	-1.0	[0, 0, 4]
coxic	-1.0	[0, 0, 1]
cpu	0.0	[1, 0, 1]
crack	-1.0	[0, 0, 2]
cracker	-1.0	[0, 0, 2]
cram	-1.0	[0, 0, 7]
crammed	0.3333333333333333	[2, 0, 1]
cramp	-0.8333333333333334	[1, 0, 11]
cramped	-1.0	[0, 0, 1]
crazy	-1.0	[0, 0, 1]
create	-1.0	[0, 0, 7]
credit	0.0	[5, 0, 5]
crew	0.2	[30, 0, 20]
criterion	-1.0	[0, 0, 1]
critical	1.0	[1, 0, 0]
critiquecomment	-1.0	[0, 0, 1]
cross	-1.0	[0, 0, 1]
crossing	-1.0	[0, 0, 1]
crowd	-1.0	[0, 0, 4]
crowded	-1.0	[0, 0, 1]
crowding	-1.0	[0, 0, 1]
cue	-1.0	[0, 0, 2]
culture	1.0	[1, 0, 0]
cup	-1.0	[0, 0, 3]
current	-0.6666666666666666	[1, 0, 5]
currently	-1.0	[0, 0, 1]
curt	-1.0	[0, 0, 1]
curtain	-1.0	[0, 0, 1]
cushion	-1.0	[0, 0, 2]
cushioning	-1.0	[0, 0, 1]
custody	-1.0	[0, 0, 1]
custom	-1.0	[0, 0, 3]
customary	1.0	[1, 0, 0]
customer	-0.7619047619047619	[5, 0, 37]
cut	-1.0	[0, 0, 1]
cycle	-1.0	[0, 0, 1]
d	-0.8181818181818182	[1, 0, 10]
d3234	-1.0	[0, 0, 1]
daily	-1.0	[0, 0, 1]
dairy	1.0	[1, 0, 0]
damage	-1.0	[0, 0, 9]
damn	-1.0	[0, 0, 1]
dangerous	-1.0	[0, 0, 1]
dash	-1.0	[0, 0, 1]
date	0.0	[1, 0, 1]
datum	-1.0	[0, 0, 1]
daughter	0.3333333333333333	[4, 0, 2]
day	-0.8378378378378378	[3, 0, 34]
deaf	-1.0	[0, 0, 1]
deal	-0.8333333333333334	[1, 0, 11]
death	-1.0	[0, 0, 1]
debark	-1.0	[0, 0, 2]
deboarde	0.0	[1, 0, 1]
decent	-0.5	[1, 0, 3]
decision	-1.0	[0, 0, 3]
deck	1.0	[1, 0, 0]
decline	0.0	[2, 0, 2]
deep	-1.0	[0, 0, 2]
definatly	1.0	[1, 0, 0]
definitely	-0.2	[6, 0, 9]
degree	-1.0	[0, 0, 2]
delay	-0.6896551724137931	[9, 0, 49]
delaybacklog	-1.0	[0, 0, 1]
delicious	1.0	[1, 0, 0]
deliver	-0.6363636363636364	[2, 0, 9]
delivery	-1.0	[0, 0, 2]
demand	-1.0	[0, 0, 2]
dent	-1.0	[0, 0, 1]
deny	-1.0	[0, 0, 9]
depart	-0.9259259259259259	[1, 0, 26]
departing	-1.0	[0, 0, 1]
department	-1.0	[0, 0, 1]
departure	-0.9354838709677419	[1, 0, 30]
deplane	-1.0	[0, 0, 3]
descent	1.0	[1, 0, 0]
description	1.0	[1, 0, 0]
deserve	0.0	[2, 0, 2]
desire	-1.0	[0, 0, 1]
desk	-0.5714285714285714	[6, 0, 22]
desperate	1.0	[1, 0, 0]
destination	-0.7142857142857143	[2, 0, 12]
determine	-1.0	[0, 0, 2]
detest	-1.0	[0, 0, 1]
detriment	1.0	[1, 0, 0]
diabetic	-1.0	[0, 0, 2]
diagram	-1.0	[0, 0, 1]
diamond	1.0	[1, 0, 0]
die	-1.0	[0, 0, 2]
dietary	-1.0	[0, 0, 1]
difference	-0.5	[1, 0, 3]
different	-0.5555555555555556	[6, 0, 21]
differentiate	-1.0	[0, 0, 1]
differently	-1.0	[0, 0, 2]
differentt	-1.0	[0, 0, 1]
difficult	-0.75	[3, 0, 21]
difficulty	-0.5	[1, 0, 3]
diffinatly	1.0	[1, 0, 0]
dignit	1.0	[1, 0, 0]
dignity	1.0	[1, 0, 0]
dim	0.0	[1, 0, 1]
dimed	-1.0	[0, 0, 1]
diminish	-1.0	[0, 0, 2]
dingus	-1.0	[0, 0, 1]
dining	-1.0	[0, 0, 1]
dinner	0.0	[3, 0, 3]
dire	-1.0	[0, 0, 1]
direct	-1.0	[0, 0, 10]
direction	-1.0	[0, 0, 8]
directly	-1.0	[0, 0, 3]
dirty	-1.0	[0, 0, 4]
disability	0.0	[1, 0, 1]
disapointing	-1.0	[0, 0, 1]
disappoint	-1.0	[0, 0, 9]
disappointed	-0.9	[1, 0, 19]
disappointing	-1.0	[0, 0, 15]
disappointment	-1.0	[0, 0, 11]
disaster	-1.0	[0, 0, 2]
disclaimer	-1.0	[0, 0, 1]
discomfort	-1.0	[0, 0, 2]
disconcerting	-1.0	[0, 0, 1]
discount	-1.0	[0, 0, 4]
discourage	-1.0	[0, 0, 2]
discovery	-1.0	[0, 0, 1]
discrimination	1.0	[1, 0, 0]
discuss	-1.0	[0, 0, 1]
disgraceful	-1.0	[0, 0, 1]
dish	-1.0	[0, 0, 1]
dislike	-1.0	[0, 0, 2]
dismal	-1.0	[0, 0, 1]
dismissive	-1.0	[0, 0, 1]
disorderly	-1.0	[0, 0, 1]
disorganization	-1.0	[0, 0, 1]
disorganize	-1.0	[0, 0, 2]
disorganized	-1.0	[0, 0, 3]
display	0.0	[2, 0, 2]
dispose	-1.0	[0, 0, 1]
disregard	-1.0	[0, 0, 2]
dissapointe	-1.0	[0, 0, 3]
